id,split,V,A,D,text
Black_and_white_4340_4441,dev,3.1,2.9,3.1,colorlessness needs color in order to for the full aesthetic experience to take place.
Black_and_white_4442_4590,train,2.89,2.78,2.89,"“That is to say, under the total absence of color, there is a vague reminiscence of all colors that have been “killed”"
Black_and_white_4608_4684,train,3.3,3.1,3.0,Black and white are the consummation of all colors into one.
Black_and_white_4684_4807,train,3.0,2.9,3.2,“Black is life; it is the infinite possibility of expression and development. Black here is not sheer black.
Black_and_white_4808_4894,train,3.22,2.67,3.22,"For in it’s negation of all colors, all colors are positively affirmed”"
Black_and_white_4912_4992,train,3.1,3.1,3.0,It is through these means that one finds the essence in a thing.
Black_and_white_5005_5117,train,2.88,3.0,3.0,"In Western society, this purging of color began with the rejection of ideals of generations past."
Black_and_white_5118_5210,train,2.8,3.1,3.0,Eliminating color was a way of eliminating the decadence of the 18th century.
Black_and_white_5211_5306,train,3.09,2.82,3.09,"Society turned to minimalism as a way of cleansing life, representing modernity."
Black_and_white_5307_5447,train,2.8,3.0,3.0,"color became a moral issue, seen as something sensuous and dangerous in its secondary nature to the essence of life and form."
Black_and_white_543_683,dev,2.56,3.0,3.11,"color is seen as corrupting, intoxicating, disorienting and in art, has come to be associated with the vulgar and the kitsch."
Black_and_white_5448_5692,test,2.89,2.89,3.33,"“The predominance of color at the expense of drawing is a usurpation of the relative over the absolute, of fleeting appearance over permanent form, of physical impression over the empire of the soul”"
Black_and_white_5715_5883,dev,2.8,3.0,3.1,"color rests on the surface of an object, it is superficial, cosmetic and therefore deceptive since it hides the true nature of that thing."
Black_and_white_5897_5942,train,2.71,2.71,3.0,color is associated with the Fall from Grace.
Black_and_white_5943_6063,train,3.0,3.0,2.9,"It is something which speaks to the senses, not the mind, it is external and therefore secondary to life."
Black_and_white_6064_6131,train,3.12,3.25,3.0,"It deals with the body, emotions, not the intellect."
Black_and_white_6132_6219,train,2.5,3.25,3.0,It strays from reason in the way which it consumes and manipulates life.
Black_and_white_6393_6693,dev,3.14,3.29,3.14,"For [Charles Blanc] color also represents a kind of ruination. color for him signifies the mythical savage state out of which civilization, the nobility of the human spirit, slowly, heroically, has lifted itself – but back into which it could always slide"
Black_and_white_6717_6897,dev,3.4,2.9,2.9,"It is a descent in the way it makes one lose consciousness and enter into the physical world of desire, and to desire is to lose control over oneself."
Black_and_white_684_896,train,3.0,3.1,3.1,We went from times of celebrating color and decoration to one of minimalism where black and white were placed at the front as representations of modernity and ultimate transcendence.
Black_and_white_6898_6942,dev,3.0,2.7,3.0,"Thus, began the cult of the black and white."
Black_and_white_6956_7122,train,3.2,2.5,2.9,"White is seen as representing spirituality, the heavens, and light, it is all which is modern, it signifies the opposite of the carnal nature of color."
Black_and_white_7123_7211,train,3.29,3.14,3.43,"It is the control of nature, and the body and represents the modern man."
Black_and_white_7223_7327,train,3.3,2.8,3.2,"“WHITE is the spiritual color of our times, the clearness which directs all out actions."
Black_and_white_7328_7386,test,3.0,2.78,3.0,"It is neither grey white, nor vory white, but pure white."
Black_and_white_7399_7531,train,2.9,2.9,3.1,"WHITE is the color of modern times, the color which dissipates a whole era; our era is perfection, purity, certitude."
Black_and_white_7585_7779,test,3.2,3.0,3.5,"We have superceded both the ‘brown’ of decadence and classiscm and the ‘blue’ of divisionism, the cult of the blue ky, the gods with green beards and the spectrum."
Black_and_white_7791_7809,test,2.88,3.12,3.0,WHITE pure white.
Black_and_white_7845_7950,test,3.1,2.9,3.1,For these reasons black and white have been placed at the top of the hierarchy of colors.
Black_and_white_7951_7992,train,2.7,2.6,2.9,Abolishing color means controlling color.
Black_and_white_7993_8071,train,3.12,3.12,3.25,"“The white surface exposes color, presents it for disciplining."
Black_and_white_8072_8117,train,3.0,3.0,3.1,It keeps an eye on all the objects it frames.
Black_and_white_8133_8271,train,3.0,3.1,3.1,"But before that, it keeps an eye on itself, watching its freshly laundered and neatly folded fabric for the stain of color”"
Black_and_white_8287_8384,train,2.8,2.9,3.4,"colorlessness is not natural, and thus proves man’s superiority over this world."
Black_and_white_8397_8470,train,3.11,3.11,3.22,"On the other hand, we need color in order to distinguish black and white."
Black_and_white_8471_8631,train,2.88,3.12,3.37,"Just as those from the Far East, the purity of white implies what has been washed away and thus makes the white glitter even more."
Black_and_white_8632_8738,train,3.0,2.55,2.91,"White and black stand out because of color, and color stand out because of white and black."
Black_and_white_8739_8826,train,3.0,3.2,3.1,"They are linked intrinsically together, one cannot go without the other."
Black_and_white_8827_8859,train,3.0,2.5,3.0,“White is the setting for color.
Black_and_white_8861_9081,train,3.1,3.0,3.3,"In a mosque for example, the architectonic effect of its white garment is assisted by a strategic use of color: “All these things are clothed in a majestic coat of whitewash."
Black_and_white_9081_9179,train,3.1,2.9,3.0,The forms stand out clearly; the impeccable construction displays all its boldness.
Black_and_white_910_1018,train,3.0,2.9,2.9,What is the significance for this preference for black and white when it comes to high art?
Black_and_white_9180_9255,train,3.2,3.0,3.0,At times a high stylobate of delightful ceramic produces a blue vibration.”
Black_and_white_9271_9371,train,3.0,2.82,3.09,The sensuous vibration of the color clarifies the white surface whose limit it marks”
Black_and_white_9388_9543,train,2.9,3.0,2.9,"We need this opposition between color and ‘non-color’ to make distinction between the two, otherwise neither would hold such significance."
Black_and_white_94_203,train,3.1,2.6,3.0,Reaching Transcendence through the Elimination of color: The Ideal Minimalism of Black and White
Black_and_white_9543_9648,train,3.1,2.7,3.0,"White helps to harmonize colors that would otherwise clash, it brings together and unites."
Black_and_white_9663_9706,train,2.6,2.9,2.9,“White expresses a certain incorporeality.
Black_and_white_9707_9798,dev,3.0,3.1,3.2,The use of white is therefore decisive for the bodily appearance of a space.
Black_and_white_9799_9893,train,2.88,2.75,3.12,Concrete bodies decrease the space more or less depending on their color value.
Black_and_white_9894_10030,train,3.0,3.0,3.0,"Against white, one can actually establish the intensity of clashing colors; white determines the tone in the first place."
Fermentation_Eminent-Domain_10098_10200,train,2.62,3.38,3.12,"and how can the state legislature single out two counties (first Napa, now Sonoma) for this treatment?"
Fermentation_Eminent-Domain_10201_10269,train,3.0,2.9,3.0,are they going to go through the wine-producing counties one by one?
Fermentation_Eminent-Domain_10303_10323,train,3.0,2.9,2.8,JohnLopresti said...
Fermentation_Eminent-Domain_10324_10456,train,2.89,2.89,3.0,vive la OIVV OIV_Wine_Labelling_Standard_EN_2006 re at Fredric K's BTYH website there is a review discussing MacRostie pinot noir.
Fermentation_Eminent-Domain_10457_10613,train,3.0,2.88,2.88,"I had thought of the kiltman with respect to a new AVA in Yorkville highlands, thinking the Scot might have interest in playing the bagpipes in the uplands."
Fermentation_Eminent-Domain_10614_10745,train,3.0,3.0,3.0,"Then, at Steve's site there is an interesting discussion of his current ongoing efforts with blends from Carneros and Sonoma Coast."
Fermentation_Eminent-Domain_1064_1099,test,3.0,2.8,3.0,There are 13 AVAs in Sonoma County.
